
2025-04-10 18:38:17,196 No scheduler. Using constant LR = args.learning_rate
batch 1300, time:1.098, lr: 0.000500, loss: 69.3151, mean_absolute_error: 3.6026
batch 1400, time:1.100, lr: 0.000500, loss: 59.4202, mean_absolute_error: 3.0929
batch 1500, time:1.088, lr: 0.000500, loss: 68.8552, mean_absolute_error: 2.8824
batch 1600, time:1.095, lr: 0.000500, loss: 68.2135, mean_absolute_error: 3.2204
batch 1700, time:1.101, lr: 0.000500, loss: 69.9229, mean_absolute_error: 3.3091
batch 1800, time:1.028, lr: 0.000500, loss: 78.5682, mean_absolute_error: 3.2523
batch 1900, time:1.102, lr: 0.000500, loss: 61.4737, mean_absolute_error: 3.1078
batch 2000, time:1.096, lr: 0.000500, loss: 53.3093, mean_absolute_error: 2.8686
batch 2100, time:1.094, lr: 0.000500, loss: 64.7661, mean_absolute_error: 3.2006
batch 2200, time:1.059, lr: 0.000500, loss: 65.2739, mean_absolute_error: 2.9140
batch 2300, time:1.093, lr: 0.000500, loss: 52.9925, mean_absolute_error: 2.6697
batch 2400, time:1.078, lr: 0.000500, loss: 71.1489, mean_absolute_error: 3.5754
batch 2500, time:1.089, lr: 0.000500, loss: 79.6744, mean_absolute_error: 3.3871
batch 2600, time:1.023, lr: 0.000500, loss: 80.8133, mean_absolute_error: 3.2853
batch 2700, time:1.090, lr: 0.000500, loss: 53.4276, mean_absolute_error: 2.7276
batch 2800, time:1.096, lr: 0.000500, loss: 56.4727, mean_absolute_error: 2.8088
008/30:  time: 5436.196 lr: 0.000500 loss: 63.6507  mean_absolute_error: 3.0306,  val_loss: 63.2778,  val_mean_absolute_error: 2.9197
batch 100, time:1.091, lr: 0.000500, loss: 47.6493, mean_absolute_error: 2.5456
batch 200, time:1.093, lr: 0.000500, loss: 58.2271, mean_absolute_error: 3.0701
batch 300, time:1.105, lr: 0.000500, loss: 52.3439, mean_absolute_error: 2.8196
batch 400, time:1.062, lr: 0.000500, loss: 51.2423, mean_absolute_error: 2.6792
batch 500, time:1.097, lr: 0.000500, loss: 72.3820, mean_absolute_error: 3.0778
batch 600, time:1.090, lr: 0.000500, loss: 68.8999, mean_absolute_error: 3.0392
batch 700, time:1.049, lr: 0.000500, loss: 52.3903, mean_absolute_error: 2.7603
batch 800, time:1.101, lr: 0.000500, loss: 63.5944, mean_absolute_error: 3.0354
batch 900, time:1.106, lr: 0.000500, loss: 61.0938, mean_absolute_error: 3.0903
batch 1000, time:1.099, lr: 0.000500, loss: 56.8755, mean_absolute_error: 2.9318
batch 1100, time:1.083, lr: 0.000500, loss: 60.1833, mean_absolute_error: 3.3275
batch 1200, time:1.100, lr: 0.000500, loss: 74.5901, mean_absolute_error: 3.0221
batch 1300, time:1.048, lr: 0.000500, loss: 76.6574, mean_absolute_error: 3.1585
batch 1400, time:1.102, lr: 0.000500, loss: 60.2115, mean_absolute_error: 2.9566
batch 1500, time:1.099, lr: 0.000500, loss: 62.9826, mean_absolute_error: 2.9247
batch 1600, time:1.101, lr: 0.000500, loss: 71.4513, mean_absolute_error: 3.5493
batch 1700, time:1.091, lr: 0.000500, loss: 72.5194, mean_absolute_error: 3.3029
batch 1800, time:1.088, lr: 0.000500, loss: 49.2815, mean_absolute_error: 2.8696
batch 1900, time:1.100, lr: 0.000500, loss: 49.9309, mean_absolute_error: 2.7198
batch 2000, time:1.074, lr: 0.000500, loss: 66.2083, mean_absolute_error: 2.8454
batch 2100, time:1.097, lr: 0.000500, loss: 59.5245, mean_absolute_error: 2.8008
batch 2200, time:1.092, lr: 0.000500, loss: 57.0247, mean_absolute_error: 2.8456
batch 2300, time:1.097, lr: 0.000500, loss: 68.5959, mean_absolute_error: 2.9026
batch 2400, time:1.096, lr: 0.000500, loss: 70.3355, mean_absolute_error: 3.2921
batch 2500, time:1.095, lr: 0.000500, loss: 84.7824, mean_absolute_error: 2.9528
batch 2600, time:1.096, lr: 0.000500, loss: 59.6536, mean_absolute_error: 2.8261
batch 2700, time:1.087, lr: 0.000500, loss: 55.0405, mean_absolute_error: 2.7228
batch 2800, time:1.096, lr: 0.000500, loss: 74.4724, mean_absolute_error: 3.0968
009/30:  time: 5435.508 lr: 0.000500 loss: 62.3275  mean_absolute_error: 2.9743,  val_loss: 61.8088,  val_mean_absolute_error: 2.8640
batch 100, time:1.049, lr: 0.000500, loss: 66.9100, mean_absolute_error: 3.0675
batch 200, time:1.074, lr: 0.000500, loss: 65.2244, mean_absolute_error: 3.4258
batch 300, time:1.095, lr: 0.000500, loss: 58.4123, mean_absolute_error: 2.8553
batch 400, time:1.092, lr: 0.000500, loss: 48.8078, mean_absolute_error: 2.9929
batch 500, time:1.098, lr: 0.000500, loss: 60.8158, mean_absolute_error: 2.8708
batch 600, time:1.084, lr: 0.000500, loss: 73.6222, mean_absolute_error: 3.3176
batch 700, time:1.087, lr: 0.000500, loss: 51.7511, mean_absolute_error: 2.7342
batch 800, time:1.102, lr: 0.000500, loss: 65.9400, mean_absolute_error: 3.0777
batch 900, time:1.086, lr: 0.000500, loss: 53.0605, mean_absolute_error: 2.8661
batch 1000, time:1.089, lr: 0.000500, loss: 60.2299, mean_absolute_error: 2.9713
batch 1100, time:1.096, lr: 0.000500, loss: 63.5385, mean_absolute_error: 2.7835
batch 1200, time:1.086, lr: 0.000500, loss: 54.5337, mean_absolute_error: 2.6105
batch 1300, time:1.094, lr: 0.000500, loss: 59.6457, mean_absolute_error: 2.9936
batch 1400, time:1.096, lr: 0.000500, loss: 59.2522, mean_absolute_error: 2.8363
batch 1500, time:1.090, lr: 0.000500, loss: 63.0958, mean_absolute_error: 3.1700
batch 1600, time:1.091, lr: 0.000500, loss: 56.1590, mean_absolute_error: 2.9046
batch 1700, time:1.095, lr: 0.000500, loss: 65.4953, mean_absolute_error: 2.9542
batch 1800, time:1.102, lr: 0.000500, loss: 56.9270, mean_absolute_error: 3.0010
batch 1900, time:1.101, lr: 0.000500, loss: 51.2285, mean_absolute_error: 2.7697
batch 2000, time:1.062, lr: 0.000500, loss: 49.6290, mean_absolute_error: 2.6560
batch 2100, time:1.095, lr: 0.000500, loss: 54.3571, mean_absolute_error: 3.0345
batch 2200, time:1.088, lr: 0.000500, loss: 69.4931, mean_absolute_error: 2.8493
batch 2300, time:1.097, lr: 0.000500, loss: 51.4327, mean_absolute_error: 2.6651
batch 2400, time:1.087, lr: 0.000500, loss: 49.2144, mean_absolute_error: 2.6258
batch 2500, time:1.048, lr: 0.000500, loss: 54.1582, mean_absolute_error: 2.9728
batch 2600, time:1.086, lr: 0.000500, loss: 55.0352, mean_absolute_error: 2.5969
batch 2700, time:1.098, lr: 0.000500, loss: 48.3178, mean_absolute_error: 2.6033
batch 2800, time:1.086, lr: 0.000500, loss: 51.7164, mean_absolute_error: 2.8630
010/30:  time: 5414.058 lr: 0.000500 loss: 61.1202  mean_absolute_error: 2.9196,  val_loss: 60.6294,  val_mean_absolute_error: 2.9251
batch 100, time:1.840, lr: 0.000500, loss: 61.6438, mean_absolute_error: 2.9606
batch 200, time:1.789, lr: 0.000500, loss: 68.7470, mean_absolute_error: 3.2359
batch 300, time:1.850, lr: 0.000500, loss: 45.9121, mean_absolute_error: 2.7728
batch 400, time:1.848, lr: 0.000500, loss: 67.9106, mean_absolute_error: 3.0131
batch 500, time:1.830, lr: 0.000500, loss: 58.2473, mean_absolute_error: 2.9674
batch 600, time:1.829, lr: 0.000500, loss: 59.5576, mean_absolute_error: 2.8256
batch 700, time:1.833, lr: 0.000500, loss: 60.0377, mean_absolute_error: 2.8788
batch 800, time:1.840, lr: 0.000500, loss: 56.1627, mean_absolute_error: 3.0368
batch 900, time:1.828, lr: 0.000500, loss: 72.4220, mean_absolute_error: 3.0338
batch 1000, time:1.843, lr: 0.000500, loss: 64.9122, mean_absolute_error: 3.3138
batch 1100, time:1.838, lr: 0.000500, loss: 56.0110, mean_absolute_error: 2.6805
batch 1200, time:1.845, lr: 0.000500, loss: 82.0938, mean_absolute_error: 3.0714
